"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2023-04-10","93.7","0.54","6.04","Valdez, Framber",668804,664285,,"foul",,,,,7,"Bryan Reynolds grounds out, third baseman Alex Bregman to first baseman Jose Abreu.","R","R","L","PIT","HOU","S",,,1,0,2023,"1.32","0.72","-0.47","1.36",,,,1,3,"Bot",,,,,455117,,,-5.488008441904627,-136.10339872923402,-7.840005730551998,17.630471755304892,31.29803930523399,-21.625700555918222,"2.98","1.48",4,"89.8",-18,"92.8",2167,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.53",,,,,,,,30,2,"Sinker",1,5,1,5,5,1,1,5,"Standard","Standard",139,"0","-0.041"
"SI","2023-04-10","94.5","0.48","6.17","Valdez, Framber",668804,664285,,"ball",,,,,14,"Bryan Reynolds grounds out, third baseman Alex Bregman to first baseman Jose Abreu.","R","R","L","PIT","HOU","B",,,0,0,2023,"1.35","0.88","0.01","1.12",,,,1,3,"Bot",,,,,455117,,,-4.208629547634055,-137.24613621004397,-9.312893923958352,18.003130495008428,31.919908925452166,-19.16218352942657,"3.03","1.48",,,,"93.7",2132,"6.1",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.44",,,,,,,,30,1,"Sinker",1,5,1,5,5,1,1,5,"Standard","Standard",146,"0","0.033"
"SI","2023-04-10","93.5","0.74","6.07","Valdez, Framber",663647,664285,"field_out","hit_into_play",,,,,6,"Ke'Bryan Hayes grounds out, first baseman Jose Abreu to pitcher Framber Valdez.","R","R","L","PIT","HOU","X",3,"ground_ball",1,0,2023,"1.21","0.79","0.6","2.14",,,,0,3,"Bot",156.9,155.71,,,455117,,,-3.0354225451973105,-136.06814364165646,-6.0853272875125075,15.675051818534834,32.01405320169575,-21.144031371366687,"3.21","1.55",39,"103.2",-2,"93",2120,"6.1",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.37",0.369,0.337,"0",1,0,0,4,29,2,"Sinker",1,5,1,5,5,1,1,5,"Standard","Standard",148,"-0.019","-0.282"
"SI","2023-04-10","95.9","0.42","6.23","Valdez, Framber",641511,664285,"field_out","hit_into_play",,,,,4,"Jason Delay grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.","R","R","L","PIT","HOU","X",6,"ground_ball",2,1,2023,"1.23","0.73","-0.28","2.16",,656582,666801,2,2,"Bot",108.42,155.71,,,455117,,,-4.553131942740544,-139.52449759191254,-6.76362484169302,17.04568462524334,29.015337197972556,-21.33975082064956,"3.3","1.52",5,"100.3",-22,"95",2204,"5.6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.89",0.146,0.137,"0",1,0,0,2,22,4,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",133,"-0.041","-0.503"
"SI","2023-04-10","95.5","0.62","6.25","Valdez, Framber",641511,664285,,"called_strike",,,,,7,"Jason Delay grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.","R","R","L","PIT","HOU","S",,,1,0,2023,"1.2","0.7","-0.41","1.78",,656582,666801,2,2,"Bot",,,,,455117,,,-5.388284374769311,-138.84613314508928,-7.681291664376993,16.740587853117546,29.760288690407638,-21.632052136792193,"3.3","1.55",,,,"95",2213,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.53",,,,,,,,22,2,"Sinker",1,4,1,4,4,1,1,4,,,149,"0","-0.096"
"SI","2023-04-10","95.5","0.54","6.19","Valdez, Framber",641511,664285,,"ball",,,,,12,"Jason Delay grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.","R","R","L","PIT","HOU","B",,,0,0,2023,"1.37","0.9","0.89","3.29",,656582,666801,2,2,"Bot",,,,,455117,,,-2.09948456080483,-139.16862585312018,-4.013789293430078,18.287322177621235,29.982682350260447,-19.73053217297156,"3.22","1.47",,,,"94.5",2166,"5.5",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.97",,,,,,,,22,1,"Sinker",1,4,1,4,4,1,1,4,,,143,"0","0.063"
"SI","2023-04-10","94.8","0.35","6.2","Valdez, Framber",664029,664285,,"called_strike",,,,,1,"Mark Mathias strikes out swinging.","R","R","L","PIT","HOU","S",,,0,1,2023,"1.14","0.97","-0.64","3.31",,656582,666801,1,2,"Bot",,,,,455117,,,-5.096753384188295,-137.96519418620343,-4.0488854857115735,15.714438096532751,30.034647941783,-19.130913883241032,"3.3","1.55",,,,"94.3",2121,"5.9",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.56",,,,,,,,21,2,"Sinker",1,4,1,4,4,1,1,4,,,145,"0","-0.104"
"SI","2023-04-10","94.1","0.55","6.17","Valdez, Framber",664029,664285,,"swinging_strike",,,,,7,"Mark Mathias strikes out swinging.","R","R","L","PIT","HOU","S",,,0,0,2023,"1.22","0.48","-0.39","1.66",,656582,666801,1,2,"Bot",,,,,455117,,,-5.102739539494721,-136.8584058366616,-7.004513494716821,16.418204414133587,30.249327544400337,-24.796127680246354,"3.33","1.58",,,,"93.4",2078,"5.9",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.6",,,,,,,,21,1,"Sinker",1,4,1,4,4,1,1,4,,,145,"0","-0.08"
"SI","2023-04-10","96","0.37","6.23","Valdez, Framber",666801,664285,,"ball",,,,,3,"Rodolfo Castro hit by pitch.    Connor Joe to 2nd.","R","R","L","PIT","HOU","B",,,0,1,2023,"1.52","0.81","0.78","3.15",,,656582,1,2,"Bot",,,,,455117,,,-2.3242746395864184,-139.73584873297057,-4.323290446692992,20.331436527228927,33.51382771884389,-20.835174850314885,"3.52","1.65",,,,"94.8",2128,"5.7",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.76",,,,,,,,20,2,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",145,"0","0.042"
"SI","2023-04-10","94.7","0.4","6.22","Valdez, Framber",666801,664285,,"called_strike",,,,,4,"Rodolfo Castro hit by pitch.    Connor Joe to 2nd.","R","R","L","PIT","HOU","S",,,0,0,2023,"1.32","0.49","-0.42","2.28",,,656582,1,2,"Bot",,,,,455117,,,-5.084464710408601,-137.75784663624611,-5.637663931183584,17.957695503107107,33.24055114098792,-24.829605954568265,"3.49","1.6",,,,"93.9",2087,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.47",,,,,,,,20,1,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",147,"0","-0.053"
"SI","2023-04-10","95","0.63","6.21","Valdez, Framber",656582,664285,"walk","ball",,,,,12,"Connor Joe walks.","R","R","L","PIT","HOU","B",,,3,2,2023,"1.43","0.5","0.73","3.61",,,,1,2,"Bot",,,,,455117,,,-2.9428033936240006,-138.3297493478881,-2.216817583985593,18.945966586208293,34.35001000017543,-25.452789782996064,"3.22","1.52",,,,"94.4",1965,"6.1",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.35",,,"0.7",1,0,0,,19,6,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",138,"0.025","0.248"
"SI","2023-04-10","95.1","0.78","6.28","Valdez, Framber",656582,664285,,"ball",,,,,12,"Connor Joe walks.","R","R","L","PIT","HOU","B",,,0,1,2023,"1.13","0.95","0.68","3.6",,,,1,2,"Bot",,,,,455117,,,-2.7867103664555413,-138.49293863024906,-3.5055644516685343,15.189505629624874,30.709894796595183,-19.364098659985327,"3.24","1.49",,,,"94.5",2126,"5.9",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.59",,,,,,,,19,2,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",147,"0","0.022"
"SI","2023-04-10","93.7","0.87","6.18","Valdez, Framber",656582,664285,,"called_strike",,,,,8,"Connor Joe walks.","R","R","L","PIT","HOU","S",,,0,0,2023,"1.25","0.54","-0.05","1.75",,,,1,2,"Bot",,,,,455117,,,-5.084653952477046,-136.25006322017933,-6.807052910278774,16.70090995028854,31.222824570755034,-24.14808152225223,"3.19","1.46",,,,"92.7",2129,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.67",,,,,,,,19,1,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",143,"0","-0.031"
"FF","2023-04-10","94.9","0.58","6.17","Valdez, Framber",596847,664285,"home_run","hit_into_play",,,,,5,"Ji Man Choi homers (1) on a fly ball to center field.","R","L","L","PIT","HOU","X",,"fly_ball",3,2,2023,"0.67","0.61","-0.01","2.24",,,,1,2,"Bot",86.82,39.23,,,455117,,,-3.0137612238777893,-138.08250423342974,-5.908304341644848,9.284636712287309,31.353015441364473,-23.217396773122854,"3.2","1.57",407,"108.3",24,"93.9",2209,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.73",0.98,1.938,"2",1,0,3,6,18,7,"4-Seam Fastball",0,4,0,4,4,1,1,4,"Strategic","Standard",152,"0.068","0.965"
"SI","2023-04-10","95.9","0.55","6.21","Valdez, Framber",596847,664285,,"foul",,,,,9,"Ji Man Choi homers (1) on a fly ball to center field.","R","L","L","PIT","HOU","S",,,2,2,2023,"1.2","0.56","0.76","1.71",,,,1,2,"Bot",,,,,455117,,,-2.150461552655828,-139.45808398553424,-7.496231651544911,16.126876852952638,33.57969811267406,-23.257962327857467,"3.2","1.57",,,,"95",2000,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.52",,,,,,,,18,5,"Sinker",0,4,0,4,4,0,0,4,"Strategic","Standard",147,"0","0"
"FC","2023-04-10","84.1","0.85","6.02","Valdez, Framber",596847,664285,,"ball",,,,,13,"Ji Man Choi homers (1) on a fly ball to center field.","R","L","L","PIT","HOU","B",,,1,2,2023,"-0.33","-0.38","-1.46","0.56",,,,1,2,"Bot",,,,,455117,,,-4.679172632473013,-122.37372206359161,-5.529279512768064,-2.389114910597689,23.293148674253594,-35.122020957675396,"3.07","1.49",,,,"84",2567,"6.1",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.38",,,,,,,,18,4,"Cutter",0,4,0,4,4,0,0,4,"Strategic","Standard",314,"0","0.034"
"FC","2023-04-10","85.2","0.44","6.11","Valdez, Framber",596847,664285,,"ball",,,,,13,"Ji Man Choi homers (1) on a fly ball to center field.","R","L","L","PIT","HOU","B",,,0,2,2023,"-0.15","-0.05","-2.27","0.05",,,,1,2,"Bot",,,,,455117,,,-6.032101566440754,-123.84907324028174,-7.8351565598129085,-0.4558764541451168,23.227713872976278,-31.427999845547923,"3.12","1.52",,,,"85.2",2523,"6.2",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.27",,,,,,,,18,3,"Cutter",0,4,0,4,4,0,0,4,"Strategic","Standard",321,"0","0.017"
"FC","2023-04-10","82.9","0.75","6.04","Valdez, Framber",596847,664285,,"swinging_strike",,,,,13,"Ji Man Choi homers (1) on a fly ball to center field.","R","L","L","PIT","HOU","S",,,0,1,2023,"-0.41","-0.34","-1.57","0.51",,,,1,2,"Bot",,,,,455117,,,-4.490427213603977,-120.68664836006701,-5.520455517013821,-3.195228979485618,22.214180107371792,-34.644474556398364,"3.2","1.57",,,,"82.8",2555,"6.1",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.41",,,,,,,,18,2,"Cutter",0,4,0,4,4,0,0,4,"Standard","Standard",313,"0","-0.035"
"SI","2023-04-10","94.1","0.72","6.26","Valdez, Framber",596847,664285,,"called_strike",,,,,3,"Ji Man Choi homers (1) on a fly ball to center field.","R","L","L","PIT","HOU","S",,,0,0,2023,"1.29","0.78","0.52","3.24",,,,1,2,"Bot",,,,,455117,,,-3.3305698238535957,-136.96365119435583,-3.818470468586429,16.936273428853003,29.992939085879797,-21.762942731695748,"3.39","1.62",,,,"93.5",2136,"5.9",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.59",,,,,,,,18,1,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",143,"0","-0.031"
"SI","2023-04-10","94.6","0.51","6.29","Valdez, Framber",467793,664285,"strikeout","swinging_strike",,,,,8,"Carlos Santana strikes out swinging.","R","R","L","PIT","HOU","S",2,,1,2,2023,"1.34","0.81","0.13","2",,,,0,2,"Bot",,,,,455117,,,-3.9297185221963313,-137.54850405568712,-7.222593935932676,17.81477142399186,31.340258639148786,-20.50769002776008,"3.39","1.62",,,,"93.9",2262,"6",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.54",,,"0",1,0,0,,17,4,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",151,"-0.018","-0.171"
"SI","2023-04-10","93.8","0.64","6.21","Valdez, Framber",467793,664285,,"foul",,,,,2,"Carlos Santana strikes out swinging.","R","R","L","PIT","HOU","S",,,1,1,2023,"1.09","1.14","-0.05","3.19",,,,0,2,"Bot",,,,,455117,,,-4.151445706755708,-136.47166190405588,-4.576870073994055,14.570989950152196,29.68042321831617,-17.111523560636922,"3.39","1.62",219,"74.1",39,"93.1",2168,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.66",,,,,,,,17,3,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",144,"0","-0.059"
"SI","2023-04-10","92.8","0.61","6.22","Valdez, Framber",467793,664285,,"called_strike",,,,,8,"Carlos Santana strikes out swinging.","R","R","L","PIT","HOU","S",,,0,0,2023,"1.37","0.76","-0.19","1.71",,,,0,2,"Bot",,,,,455117,,,-4.994970131958904,-134.87600247574343,-7.333408236204223,17.84701658550233,29.680183082909135,-21.423534464532768,"3.34","1.54",,,,"91.9",2183,"5.9",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.65",,,,,,,,17,1,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",148,"0","-0.04"
"SI","2023-04-10","95.5","0.63","6.33","Valdez, Framber",457705,664285,,"called_strike",,,,,3,"Andrew McCutchen grounds out, third baseman Alex Bregman to first baseman Jose Abreu.","R","R","L","PIT","HOU","S",,,0,0,2023,"1.19","0.92","0.64","3.14",,,,2,1,"Bot",,,,,455117,,,-2.6317720173217607,-139.03975223197318,-4.830975554097417,15.985659694712574,31.509557547063274,-19.30255676550589,"3.32","1.56",,,,"94.5",2073,"5.7",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.79",,,,,,,,8,1,"Sinker",0,1,0,1,1,0,0,1,"Strategic","Standard",138,"0","-0.018"
"SI","2023-04-10","93.6","0.56","6.23","Valdez, Framber",668804,664285,"field_out","hit_into_play",,,,,2,"Bryan Reynolds grounds out, second baseman Mauricio Dubon to first baseman Jose Abreu.","R","R","L","PIT","HOU","X",4,"ground_ball",0,0,2023,"1.18","0.7","-0.1","2.72",,,,1,1,"Bot",123.5,144.61,,,455117,,,-4.26835838944429,-136.1990747484753,-4.852515522407405,15.66873930112201,28.701554076549275,-22.613240305857722,"2.98","1.48",4,"55.4",-37,"92.9",2043,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.74",0.14,0.133,"0",1,0,0,1,7,1,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",152,"-0.017","-0.174"
"SI","2023-04-10","95.1","0.56","6.32","Valdez, Framber",663647,664285,"field_out","hit_into_play",,,,,5,"Ke'Bryan Hayes grounds out to first baseman Jose Abreu.","R","R","L","PIT","HOU","X",3,"ground_ball",1,1,2023,"1.29","0.84","0.03","2.61",,,,0,1,"Bot",150.47,156.43,,,455117,,,-4.2321394007088315,-138.26572467187,-5.808269459536142,17.40141753413138,34.26282120956077,-20.32901263876709,"3.21","1.55",17,"102.3",-8,"93.7",2181,"5.8",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.73",0.254,0.229,"0",1,0,0,2,6,3,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",145,"-0.023","-0.23"
"SI","2023-04-10","94.6","0.67","6.18","Valdez, Framber",663647,664285,,"ball",,,,,13,"Ke'Bryan Hayes grounds out to first baseman Jose Abreu.","R","R","L","PIT","HOU","B",,,0,1,2023,"1.45","0.76","-0.78","1.53",,,,0,1,"Bot",,,,,455117,,,-6.943188641527317,-137.29502622690455,-7.9812242177217945,19.902879104738876,34.6356556298709,-20.818607059239312,"3.34","1.79",,,,"93.1",2121,"5.9",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.63",,,,,,,,6,2,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",127,"0","0.032"
"SI","2023-04-10","93.6","0.71","6.29","Valdez, Framber",663647,664285,,"called_strike",,,,,5,"Ke'Bryan Hayes grounds out to first baseman Jose Abreu.","R","R","L","PIT","HOU","S",,,0,0,2023,"1.07","0.86","-0.05","2.8",,,,0,1,"Bot",,,,,455117,,,-4.288329722867065,-136.16608685502356,-5.075246942466112,14.265610349824428,31.62643614376715,-20.566476761214986,"3.42","1.63",,,,"92.7",2160,"5.9",718632,664285,455117,547989,643289,608324,665161,670541,676801,663656,"54.59",,,,,,,,6,1,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",144,"0","-0.04"
"SI","2023-04-04","95.1","0.55","6.27","Valdez, Framber",663837,664285,,"called_strike",,,,,3,"Matt Vierling called out on strikes.","R","R","L","HOU","DET","S",,,0,0,2023,"1.19","0.67","0.52","3.08",,,668952,2,7,"Top",,,,,455117,,,-2.7373624450464566,-138.49809599233066,-4.191395167297475,15.91283710844455,32.287926034797565,-22.755835701638745,"3.5","1.71",,,,"94.2",2153,"5.8",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.66",,,,,,,,52,1,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",148,"0","-0.043"
"SI","2023-04-04","94.9","0.77","6.2","Valdez, Framber",668670,664285,,"called_strike",,,,,3,"Jake Rogers called out on strikes.","R","R","L","HOU","DET","S",,,0,0,2023,"1.47","0.73","0.44","2.78",,,,1,7,"Top",,,,,455117,,,-4.111547298645331,-138.05567006500652,-4.852625492660561,19.676931987091493,32.45584131457148,-21.96407139781009,"3.34","1.51",,,,"93.9",2200,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.65",,,,,,,,50,1,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",143,"0","-0.031"
"SI","2023-04-04","94.5","0.89","6.17","Valdez, Framber",570731,664285,"strikeout","called_strike",,,,,8,"Jonathan Schoop called out on strikes.","R","R","L","HOU","DET","S",2,,3,2,2023,"1.38","0.97","0.15","1.78",,,,0,7,"Top",,,,,455117,,,-4.933956788824665,-137.35092371347213,-7.807732440620709,18.51064332235154,31.491683185571336,-18.358213215561562,"3.6","1.69",,,,"93.5",2186,"5.8",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.66",,,"0",1,0,0,,49,6,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",142,"0.024","-0.323"
"SI","2023-04-04","91.4","1","6.15","Valdez, Framber",570731,664285,,"called_strike",,,,,8,"Jonathan Schoop called out on strikes.","R","R","L","HOU","DET","S",,,3,1,2023,"1.51","0.59","0.2","1.83",,,,0,7,"Top",,,,,455117,,,-5.211979174429785,-132.85660204128985,-6.162341377659464,18.940721408075035,30.331978205060313,-24.049045269538396,"3.67","1.74",,,,"90.3",2128,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.65",,,,,,,,49,5,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",138,"0","-0.077"
"SI","2023-04-04","93.9","0.91","6.2","Valdez, Framber",570731,664285,,"ball",,,,,13,"Jonathan Schoop called out on strikes.","R","R","L","HOU","DET","B",,,2,1,2023,"1.4","0.61","-0.32","1.11",,,,0,7,"Top",,,,,455117,,,-6.213941428884864,-136.4419544293566,-8.706343317408427,18.857611605720056,30.202533077040663,-22.76717544097079,"3.64","1.75",,,,"92.8",2052,"5.7",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.76",,,,,,,,49,4,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",140,"0","0.121"
"SI","2023-04-04","95.8","0.72","6.24","Valdez, Framber",408234,664285,,"foul",,,,,12,"Miguel Cabrera strikes out swinging.","R","R","L","HOU","DET","S",,,1,0,2023,"1.38","0.62","1.07","2.91",679529,,,2,6,"Top",,,,,455117,,,-2.1615045267865507,-139.36099717370408,-4.483139398205126,18.38246262567752,35.01789189841514,-23.254203201974967,"3.52","1.8",184,"71",23,"94.5",2196,"5.8",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.66",,,,,,,,44,2,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",148,"0","-0.024"
"SI","2023-04-04","96","0.72","6.25","Valdez, Framber",408234,664285,,"ball",,,,,12,"Miguel Cabrera strikes out swinging.","R","R","L","HOU","DET","B",,,0,0,2023,"1.34","0.56","1.35","4.16",679529,,,2,6,"Top",,,,,455117,,,-1.3768155046018011,-139.7233612461756,-1.1532738527770774,17.767187593558358,34.62555664636889,-24.79516365753298,"3.65","1.96",,,,"94.9",2170,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.62",,,,,,,,44,1,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",152,"0","0.019"
"SI","2023-04-04","95.6","0.5","6.28","Valdez, Framber",606992,664285,,"ball",,,,,12,"Eric Haase grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.   Riley Greene scores.    Spencer Torkelson to 3rd.","R","R","L","HOU","DET","B",,,0,1,2023,"1.41","0.74","0.63","3.93",,682985,679529,1,6,"Top",,,,,455117,,,-2.8042539149981964,-139.14792493478328,-2.202585368458563,18.85831589802903,33.779331663081045,-22.259123757595926,"3.15","1.45",,,,"94.9",2185,"6",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.47",,,,,,,,43,2,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",148,"-0.077","0.09"
"SI","2023-04-04","95.5","0.47","6.28","Valdez, Framber",679529,664285,"single","hit_into_play",,,,,5,"Spencer Torkelson singles on a line drive to center fielder Jake Meyers.   Riley Greene to 2nd.","R","R","L","HOU","DET","X",8,"line_drive",3,2,2023,"1.42","0.85","-0.16","2.76",,,682985,1,6,"Top",122.27,94.7,,,455117,,,-4.812809489445145,-138.86345453431045,-5.4801412669653935,19.460768657628858,32.42647167073486,-20.07680988537969,"3.36","1.55",164,"109.3",8,"94.3",2229,"5.7",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.76",0.711,0.657,"0.9",1,1,0,4,42,7,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",146,"-0.05","0.41"
"SI","2023-04-04","95.3","0.3","6.25","Valdez, Framber",679529,664285,,"foul",,,,,12,"Spencer Torkelson singles on a line drive to center fielder Jake Meyers.   Riley Greene to 2nd.","R","R","L","HOU","DET","S",,,2,2,2023,"1.19","0.78","0.29","3.67",,,682985,1,6,"Top",,,,,455117,,,-2.686935853874682,-138.6977265589475,-2.8304583219297994,15.863522746500024,33.774467382248396,-21.74600632707029,"3.36","1.55",236,"80.8",52,"94.4",2202,"6",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.54",,,,,,,,42,5,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",153,"0","0"
"SI","2023-04-04","96.1","0.63","6.31","Valdez, Framber",679529,664285,,"called_strike",,,,,6,"Spencer Torkelson singles on a line drive to center fielder Jake Meyers.   Riley Greene to 2nd.","R","R","L","HOU","DET","S",,,1,1,2023,"1.15","0.89","0.54","2.48",,,682985,1,6,"Top",,,,,455117,,,-2.8341192855494493,-139.8809582178335,-6.5227309329339,15.707398913911016,33.034011968326055,-19.223948476734865,"3.36","1.55",,,,"95.5",2212,"6",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.47",,,,,,,,42,3,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",149,"0","-0.077"
"SI","2023-04-04","94.2","0.45","6.35","Valdez, Framber",679529,664285,,"swinging_strike",,,,,5,"Spencer Torkelson singles on a line drive to center fielder Jake Meyers.   Riley Greene to 2nd.","R","R","L","HOU","DET","S",,,1,0,2023,"1.21","1.01","-0.1","2.62",,,682985,1,6,"Top",,,,,455117,,,-4.091428787837561,-137.07045421718612,-6.168933745030645,16.185400701867408,32.02608982187365,-18.26631951853303,"3.36","1.55",,,,"93.7",2186,"6.1",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.35",,,,,,,,42,2,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",148,"0","-0.055"
"SI","2023-04-04","93.4","0.73","6.28","Valdez, Framber",679529,664285,,"ball",,,,,12,"Spencer Torkelson singles on a line drive to center fielder Jake Meyers.   Riley Greene to 2nd.","R","R","L","HOU","DET","B",,,0,0,2023,"1.22","0.86","0.66","3.61",,,682985,1,6,"Top",,,,,455117,,,-2.8485660223516462,-135.9571954264862,-2.967315809892385,15.733983307185833,31.16322414265182,-21.072787468864682,"3.36","1.55",,,,"92.5",2112,"5.8",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.69",,,,,,,,42,1,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",148,"0","0.044"
"SI","2023-04-04","94.1","0.77","6.36","Valdez, Framber",682985,664285,,"called_strike",,,,,5,"Riley Greene singles on a ground ball to second baseman Mauricio Dubon.","R","L","L","HOU","DET","S",,,0,1,2023,"1.2","0.62","0.25","2.62",,,,1,6,"Top",,,,,455117,,,-3.990258862125056,-136.87424423734487,-5.319018786215833,16.000704365101726,31.12611018373968,-23.339955716072183,"3.38","1.63",,,,"93.3",2193,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.61",,,,,,,,41,2,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",148,"0","-0.035"
"SI","2023-04-04","93.6","0.83","6.27","Valdez, Framber",682985,664285,,"swinging_strike",,,,,14,"Riley Greene singles on a ground ball to second baseman Mauricio Dubon.","R","L","L","HOU","DET","S",,,0,0,2023,"1.3","0.66","1.11","2.13",,,,1,6,"Top",,,,,455117,,,-2.124809802508987,-136.22728768938018,-6.324123064766658,16.637597430921765,31.67371712216979,-22.691903183330265,"3.35","1.63",,,,"92.6",2127,"5.8",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.7",,,,,,,,41,1,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",145,"0","-0.031"
