"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2022-08-17","93.9","0.93","6.29","Valdez, Framber",683734,664285,,"called_strike",,,,,5,"Andrew Vaughn strikes out swinging.","R","R","L","CWS","HOU","S",,,0,0,2022,"1.19","0.63","-0.11","2.37",,,,1,1,"Bot",,,,,455117,,,-5.229495455226654,-136.54168583095515,-5.707324188091431,15.992122820611366,31.463608098899773,-23.196440914664826,"3.29","1.5",,,,"92.5",2131,"5.6",661447,664285,455117,493329,514888,608324,665161,670541,676801,663656,"54.89",,,,,,,,6,1,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",153,"0","-0.024"
"SI","2022-08-17","94.2","0.82","6.24","Valdez, Framber",572041,664285,"field_out","hit_into_play",,,,,2,"AJ Pollock grounds out sharply, second baseman Jose Altuve to first baseman Yuli Gurriel.","R","R","L","CWS","HOU","X",4,"ground_ball",0,0,2022,"0.92","0.53","-0.24","3.03",,,,0,1,"Bot",136.81,150.09,,,455117,,,-4.742958397006188,-137.05597967521314,-3.765341508982755,12.669999942232582,31.35451502642741,-24.826741633410663,"3.51","1.72",69,"101.9",2,"93.2",2159,"5.8",661447,664285,455117,493329,514888,608324,665161,670541,676801,663656,"54.74",0.52,0.493,"0",1,0,0,4,5,1,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",153,"-0.023","-0.221"
"SI","2022-08-11","90.4","0.8","6.06","Valdez, Framber",669352,664285,,"foul_tip",,,,,7,"Bubba Thompson strikes out swinging.","R","R","L","HOU","TEX","S",,,3,1,2022,"1.36","0.42","-0.66","1.82",665750,518586,,2,7,"Top",,,,,455117,,,-6.46540247718655,-131.27181088859348,-5.3502380615953795,17.07940341093736,32.20989575159453,-26.301975915145835,"3.47","1.59",,,,"89.1",2129,"6",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.54",,,,,,,,55,5,"Sinker",5,0,0,5,0,5,0,5,"Standard","Standard",142,"0","-0.086"
"SI","2022-08-11","96.3","0.51","6.17","Valdez, Framber",669352,664285,,"ball",,,,,13,"Bubba Thompson strikes out swinging.","R","R","L","HOU","TEX","B",,,2,1,2022,"1.34","0.79","-0.56","1.31",665750,518586,,2,7,"Top",,,,,455117,,,-5.834675461618451,-139.77225389482786,-8.98086108669872,18.915859048260728,34.87721672176439,-19.856735104925086,"3.42","1.52",,,,"95.4",2222,"6.1",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.36",,,,,,,,55,4,"Sinker",5,0,0,5,0,5,0,5,"Standard","Standard",143,"0","0.003"
"SI","2022-08-11","94.5","0.68","6.12","Valdez, Framber",669352,664285,,"called_strike",,,,,8,"Bubba Thompson strikes out swinging.","R","R","L","HOU","TEX","S",,,2,0,2022,"1.37","0.77","0.11","1.62",665750,518586,,2,7,"Top",,,,,455117,,,-4.520226131267378,-137.31672197392646,-7.653707487146473,18.28171213596502,34.00533670003223,-20.83982683145602,"3.47","1.56",,,,"93.8",2229,"6.2",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.29",,,,,,,,55,3,"Sinker",5,0,0,5,0,5,0,5,"Standard","Standard",140,"0","-0.068"
"SI","2022-08-11","96.5","0.57","6.16","Valdez, Framber",677649,664285,,"foul",,,,,4,"Ezequiel Duran strikes out swinging.   Charlie Culberson to 2nd.  Wild pitch by pitcher Framber Valdez.","R","R","L","HOU","TEX","S",,,2,2,2022,"0.98","0.6","-0.59","2.7",665750,,518586,1,7,"Top",,,,,455117,,,-5.269935156984359,-140.3654169451358,-4.957506113693173,14.144187352515933,32.45697937316677,-23.34207489513071,"3.36","1.61",,,,"95.8",2281,"6",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.54",,,,,,,,54,7,"Sinker",5,0,0,5,0,5,0,5,"Standard","Standard",144,"0","0"
"SI","2022-08-11","95.8","0.62","6.16","Valdez, Framber",518586,664285,"single","hit_into_play",,,,,8,"Charlie Culberson singles on a line drive to right fielder Kyle Tucker.   Leody Taveras to 3rd.","R","R","L","HOU","TEX","X",9,"line_drive",0,2,2022,"1.45","0.84","0.07","1.87",,,665750,1,7,"Top",170.77,79.91,,,455117,,,-4.739472247781852,-139.24979100739375,-7.608198067436047,19.87104389091075,33.87651043239626,-19.613063874819428,"3.37","1.57",284,"98.3",14,"95.9",2351,"6.6",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"53.9",0.869,0.854,"0.9",1,1,0,4,53,3,"Sinker",5,0,0,5,0,5,0,5,"Standard","Standard",144,"-0.021","0.599"
"SI","2022-08-11","94.3","0.68","6.16","Valdez, Framber",518586,664285,,"called_strike",,,,,7,"Charlie Culberson singles on a line drive to right fielder Kyle Tucker.   Leody Taveras to 3rd.","R","R","L","HOU","TEX","S",,,0,1,2022,"1.33","0.72","-0.61","1.95",,,665750,1,7,"Top",,,,,455117,,,-6.302634272512053,-137.07406253113191,-6.778048193972552,18.23274570858987,32.68912064566919,-21.725175702902956,"3.39","1.57",,,,"93.6",2266,"6.1",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.41",,,,,,,,53,2,"Sinker",5,0,0,5,0,5,0,5,"Standard","Standard",149,"0","-0.068"
"SI","2022-08-11","92.6","0.9","6.16","Valdez, Framber",518586,664285,,"swinging_strike",,,,,12,"Charlie Culberson singles on a line drive to right fielder Kyle Tucker.   Leody Taveras to 3rd.","R","R","L","HOU","TEX","S",,,0,0,2022,"1.28","0.7","0.84","3.51",,,665750,1,7,"Top",,,,,455117,,,-2.923561287684211,-134.80395670423772,-2.421907171564465,16.150171567304355,32.17722233849352,-23.347243066341008,"3.37","1.57",,,,"91.7",2221,"5.9",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.55",,,,,,,,53,1,"Sinker",5,0,0,5,0,5,0,5,"Standard","Standard",143,"0","-0.048"
"SI","2022-08-11","93.9","0.86","6.11","Valdez, Framber",663993,664285,"strikeout","called_strike",,,,,8,"Nathaniel Lowe called out on strikes.","R","L","L","HOU","TEX","S",2,,3,2,2022,"1.07","0.63","-0.23","1.87",,,,0,7,"Top",,,,,455117,,,-5.1709121535241405,-136.47611919959752,-6.576516552895297,14.51826381691454,32.53820320834355,-22.99157850638136,"3.26","1.46",,,,"93.1",2160,"6.1",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.42",,,"0",1,0,0,,51,6,"Sinker",5,0,0,5,0,5,0,5,"Infield shift","Standard",147,"0.009","-0.299"
"SI","2022-08-11","92.6","1.07","6.2","Valdez, Framber",663993,664285,,"called_strike",,,,,9,"Nathaniel Lowe called out on strikes.","R","L","L","HOU","TEX","S",,,3,1,2022,"1.25","0.57","0.4","1.53",,,,0,7,"Top",,,,,455117,,,-4.399096111514999,-134.63129210923543,-7.201050134941363,16.149863336316592,32.129807631727495,-23.795158798343888,"3.39","1.5",,,,"91.1",2170,"5.7",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.84",,,,,,,,51,5,"Sinker",5,0,0,5,0,5,0,5,"Infield shift","Standard",136,"0","-0.076"
"FC","2022-08-11","83.8","1.05","6.02","Valdez, Framber",663993,664285,,"ball",,,,,13,"Nathaniel Lowe called out on strikes.","R","L","L","HOU","TEX","B",,,2,1,2022,"-0.16","-0.47","-0.5","1.08",,,,0,7,"Top",,,,,455117,,,-3.2385010635086235,-121.96267644782621,-4.048528271326819,-0.9570603778187731,24.299213310058878,-36.228045437271355,"3.26","1.43",,,,"83.1",2671,"5.8",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.66",,,,,,,,51,4,"Cutter",5,0,0,5,0,5,0,5,"Infield shift","Standard",328,"0","0.114"
"SI","2022-08-11","94.4","0.77","6.19","Valdez, Framber",663993,664285,,"ball",,,,,13,"Nathaniel Lowe called out on strikes.","R","L","L","HOU","TEX","B",,,1,1,2022,"1","0.77","-0.03","1.13",,,,0,7,"Top",,,,,455117,,,-4.229895141346096,-137.14117908079817,-9.024037443090233,13.499314502389325,32.86233702685349,-20.597107427259704,"3.41","1.57",,,,"93",2298,"5.7",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.77",,,,,,,,51,3,"Sinker",5,0,0,5,0,5,0,5,"Infield shift","Standard",147,"0","0.049"
"FC","2022-08-11","82.4","1.02","6.08","Valdez, Framber",663993,664285,,"ball",,,,,14,"Nathaniel Lowe called out on strikes.","R","L","L","HOU","TEX","B",,,0,1,2022,"-0.33","-0.53","1.2","2.08",,,,0,7,"Top",,,,,455117,,,1.0350213624352647,-119.97765148485797,-1.5043701825299132,-3.3512056180132164,25.42320698735291,-37.15278504894637,"3.28","1.48",,,,"81.6",2798,"5.9",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.57",,,,,,,,51,2,"Cutter",5,0,0,5,0,5,0,5,"Infield shift","Standard",321,"0","0.025"
"FC","2022-08-11","82.3","1.16","6.07","Valdez, Framber",663993,664285,,"called_strike",,,,,7,"Nathaniel Lowe called out on strikes.","R","L","L","HOU","TEX","S",,,0,0,2022,"-0.2","-0.34","-0.58","1.44",,,,0,7,"Top",,,,,455117,,,-3.5192908031441843,-119.76826072116417,-3.2575540391711093,-1.1944438706502332,24.58701483402485,-35.02366443349004,"3.37","1.55",,,,"81.4",2627,"5.8",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.65",,,,,,,,51,1,"Cutter",5,0,0,5,0,5,0,5,"Infield shift","Standard",315,"0","-0.034"
"SI","2022-08-11","94.3","0.67","6.26","Valdez, Framber",666969,664285,"field_out","hit_into_play",,,,,5,"Adolis Garcia flies out sharply to center fielder Jake Meyers.","R","R","L","HOU","TEX","X",8,"fly_ball",0,1,2022,"1.16","0.79","0.1","2.61",,,,1,6,"Top",135.89,40.18,,,455117,,,-4.01522505451353,-136.9853255564396,-5.378845737134648,15.485875374447357,36.893594229179755,-21.13685379129009,"3.38","1.72",392,"105",30,"92.3",2200,"5.7",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.83",0.794,1.616,"0",1,0,0,6,46,2,"Sinker",5,0,0,5,0,5,0,5,"Strategic","Standard",146,"0.006","-0.132"
"FC","2022-08-11","82.8","1","6.1","Valdez, Framber",608369,664285,,"foul",,,,,7,"Corey Seager grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.","R","L","L","HOU","TEX","S",,,2,2,2022,"-0.35","-0.35","-0.31","1.98",,,,0,6,"Top",,,,,455117,,,-2.289019442869787,-120.570807651452,-2.1946740183398075,-2.9243660371693494,24.35749378271954,-35.381101317546495,"3.39","1.45",,,,"81.7",2811,"5.6",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.9",,,,,,,,45,5,"Cutter",5,0,0,5,0,5,0,5,"Infield shift","Standard",315,"0","0"
"SI","2022-08-11","93.9","0.85","6.2","Valdez, Framber",608369,664285,,"swinging_strike",,,,,14,"Corey Seager grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.","R","L","L","HOU","TEX","S",,,2,1,2022,"1.37","0.68","0.79","1.27",,,,0,6,"Top",,,,,455117,,,-3.155985169671318,-136.34353646609205,-8.322360735405551,17.703214957795662,35.47755615085674,-21.916926285079896,"3.39","1.45",,,,"92.1",2263,"5.8",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.73",,,,,,,,45,4,"Sinker",5,0,0,5,0,5,0,5,"Infield shift","Standard",145,"0","-0.066"
"FC","2022-08-11","82.3","0.9","6.1","Valdez, Framber",608369,664285,,"ball",,,,,11,"Corey Seager grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.","R","L","L","HOU","TEX","B",,,1,1,2022,"-0.29","-0.24","-1.02","2.49",,,,0,6,"Top",,,,,455117,,,-3.764436536468486,-119.84199480092906,-1.1602294714906356,-2.0417193415768637,24.440417688386123,-34.4915898221115,"3.46","1.49",,,,"81.6",2669,"5.9",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.59",,,,,,,,45,3,"Cutter",5,0,0,5,0,5,0,5,"Infield shift","Standard",315,"0","0.049"
"SI","2022-08-11","93.3","0.94","6.27","Valdez, Framber",608369,664285,,"called_strike",,,,,9,"Corey Seager grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.","R","L","L","HOU","TEX","S",,,1,0,2022,"1.34","0.64","0.41","1.58",,,,0,6,"Top",,,,,455117,,,-4.269210552931917,-135.55091468787538,-7.527690667622859,17.441733463261144,35.17078429103066,-22.67836028979719,"3.5","1.47",,,,"91.6",2197,"5.8",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.75",,,,,,,,45,2,"Sinker",5,0,0,5,0,5,0,5,"Infield shift","Standard",147,"0","-0.043"
"SI","2022-08-11","92.2","0.9","6.2","Valdez, Framber",608369,664285,,"ball",,,,,14,"Corey Seager grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.","R","L","L","HOU","TEX","B",,,0,0,2022,"1.33","0.62","0.24","0.81",,,,0,6,"Top",,,,,455117,,,-4.510090449705058,-133.85443751235286,-9.016034731755143,16.87623080271412,34.43368100887433,-22.771509610282244,"3.43","1.47",,,,"90.7",2192,"5.9",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.55",,,,,,,,45,1,"Sinker",5,0,0,5,0,5,0,5,"Infield shift","Standard",146,"0","0.033"
"SI","2022-08-11","94.2","0.85","6.29","Valdez, Framber",543760,664285,"field_out","hit_into_play",,,,,1,"Marcus Semien flies out to left fielder Aledmys Diaz.","R","R","L","HOU","TEX","X",7,"fly_ball",1,0,2022,"0.89","0.71","-0.35","3.36",,,,2,5,"Top",92.85,91.52,,,455117,,,-5.027525418821641,-136.99391917264376,-3.3938770845023667,12.358230604756743,32.77329833356489,-22.698973598161942,"3.32","1.65",280,"91.1",47,"92.6",2109,"5.5",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.97",0.006,0.008,"0",1,0,0,3,38,2,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",148,"0.009","-0.114"
"SI","2022-08-11","94.3","0.92","6.28","Valdez, Framber",518586,664285,"field_out","hit_into_play",,,,,7,"Charlie Culberson grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.","R","R","L","HOU","TEX","X",6,"ground_ball",0,1,2022,"1.38","0.8","-0.46","2.02",,,,2,4,"Top",110.34,160.25,,,455117,,,-6.539594527666711,-136.92538542872845,-6.976132269478548,18.77643206046651,34.34282462625719,-20.65622154675805,"3.37","1.57",6,"95.9",-19,"92.3",2252,"5.5",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.99",0.134,0.125,"0",1,0,0,2,32,2,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",143,"0.008","-0.082"
"SI","2022-08-11","93.9","0.87","6.22","Valdez, Framber",665750,664285,"field_out","hit_into_play",,,,,7,"Leody Taveras lines out to first baseman Yuli Gurriel.","R","R","L","HOU","TEX","X",3,"line_drive",1,0,2022,"1.4","0.58","-0.37","1.76",,,,1,4,"Top",158.25,164.49,,,455117,,,-6.243382459061112,-136.38626374011344,-6.985545866190399,18.908784753551313,32.36362451440878,-23.49772218130258,"3.68","1.79",145,"95.8",6,"92.6",2129,"5.8",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.73",0.549,0.532,"0",1,0,0,4,31,2,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",146,"0.015","-0.178"
"FC","2022-08-11","82.9","0.95","6.08","Valdez, Framber",663993,664285,"field_out","hit_into_play",,,,,13,"Nathaniel Lowe grounds out to first baseman Yuli Gurriel.","R","L","L","HOU","TEX","X",3,"ground_ball",1,2,2022,"-0.46","-0.5","-0.28","1.3",,,,0,4,"Top",161.88,168.13,,,455117,,,-1.8671716454789549,-120.78460256325033,-3.4167597626775565,-4.121649047849873,24.42950914614309,-36.56220163748469,"3.37","1.55",6,"85.7",-13,"81.2",2688,"5.2",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"55.33",0.129,0.119,"0",1,0,0,2,30,4,"Cutter",3,0,0,3,0,3,0,3,"Infield shift","Standard",326,"0.021","-0.158"
"FC","2022-08-11","82.2","1.12","6.02","Valdez, Framber",663993,664285,,"ball",,,,,13,"Nathaniel Lowe grounds out to first baseman Yuli Gurriel.","R","L","L","HOU","TEX","B",,,0,2,2022,"-0.57","-0.92","-0.26","1.06",,,,0,4,"Top",,,,,455117,,,-1.9947870354417003,-119.58980038708033,-2.8363761533335667,-4.985821459326633,25.55677463779889,-40.55438080954771,"3.35","1.55",,,,"81.1",2869,"5.8",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.7",,,,,,,,30,3,"Cutter",3,0,0,3,0,3,0,3,"Infield shift","Standard",317,"0","0.017"
"FC","2022-08-11","82.8","1.16","6.03","Valdez, Framber",663993,664285,,"swinging_strike",,,,,13,"Nathaniel Lowe grounds out to first baseman Yuli Gurriel.","R","L","L","HOU","TEX","S",,,0,1,2022,"-0.34","-0.08","-0.7","0.76",,,,0,4,"Top",,,,,455117,,,-3.54295379830328,-120.45260812407818,-5.317833843743935,-2.603829068322831,24.098994418183207,-32.05624609659334,"3.37","1.55",,,,"81.9",2751,"5.7",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.76",,,,,,,,30,2,"Cutter",3,0,0,3,0,3,0,3,"Infield shift","Standard",332,"0","-0.046"
"SI","2022-08-11","92.4","1.18","6.19","Valdez, Framber",663993,664285,,"called_strike",,,,,9,"Nathaniel Lowe grounds out to first baseman Yuli Gurriel.","R","L","L","HOU","TEX","S",,,0,0,2022,"1.53","0.84","0.52","1.66",,,,0,4,"Top",,,,,455117,,,-4.975329215204612,-134.19005804546146,-7.402297205499211,19.575766463428835,31.702152057335635,-20.602669835429474,"3.41","1.55",,,,"91.3",2207,"5.9",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.57",,,,,,,,30,1,"Sinker",3,0,0,3,0,3,0,3,"Infield shift","Standard",143,"0","-0.034"
"SI","2022-08-11","95.4","0.72","6.25","Valdez, Framber",641680,664285,"field_out","hit_into_play",,,,,5,"Jonah Heim flies out sharply to center fielder Jake Meyers.","R","R","L","HOU","TEX","X",8,"fly_ball",1,1,2022,"1.26","0.81","0.25","2.56",677649,669352,666969,2,3,"Top",156.91,50.67,,,455117,,,-4.02898951147118,-138.67563623239704,-5.725160812958223,17.155975938999983,35.60122666777825,-20.587265915981128,"3.46","1.63",374,"101.8",30,"93.8",2330,"5.7",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.78",0.634,1.242,"0",1,0,0,6,25,3,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",143,"0.071","-0.734"
"SI","2022-08-11","94.8","0.9","6.2","Valdez, Framber",641680,664285,,"foul",,,,,5,"Jonah Heim flies out sharply to center fielder Jake Meyers.","R","R","L","HOU","TEX","S",,,1,0,2022,"1.26","0.64","0.18","2.74",677649,669352,666969,2,3,"Top",,,,,455117,,,-4.642143636736705,-137.81993756497516,-4.703688642376945,17.06625476795269,34.03761741656567,-23.1395435540281,"3.46","1.63",,,,"93.6",2320,"5.9",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.59",,,,,,,,25,2,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",151,"0","-0.156"
"SI","2022-08-11","94.9","0.97","6.1","Valdez, Framber",641680,664285,,"ball",,,,,13,"Jonah Heim flies out sharply to center fielder Jake Meyers.","R","R","L","HOU","TEX","B",,,0,0,2022,"1.18","0.74","-0.3","1.04",677649,669352,666969,2,3,"Top",,,,,455117,,,-5.928816786154928,-137.68804416280457,-9.07600429057036,16.386374582954737,34.33505770103614,-20.775579375541124,"3.55","1.65",,,,"93.6",2220,"6",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.51",,,,,,,,25,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",141,"0","0.121"
"SI","2022-08-11","95.9","0.48","6.24","Valdez, Framber",666969,664285,"single","hit_into_play",,,,,8,"Adolis Garcia singles on a ground ball to shortstop Jeremy Pena.   Ezequiel Duran to 3rd.    Bubba Thompson to 2nd.","R","R","L","HOU","TEX","X",6,"ground_ball",0,2,2022,"1","0.83","-0.11","2.2",,677649,669352,2,3,"Top",124.29,143.87,,,455117,,,-3.7758145145532414,-139.56396595369918,-6.907910157670255,13.933730487145453,32.35388244058923,-19.897535122233645,"3.38","1.72",7,"99.3",-18,"95.1",2311,"5.9",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.59",0.126,0.113,"0.9",1,1,0,2,24,3,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",148,"-0.032","1.013"
"SI","2022-08-11","95.3","0.85","6.25","Valdez, Framber",666969,664285,,"called_strike",,,,,2,"Adolis Garcia singles on a ground ball to shortstop Jeremy Pena.   Ezequiel Duran to 3rd.    Bubba Thompson to 2nd.","R","R","L","HOU","TEX","S",,,0,1,2022,"0.93","0.84","0.14","3.27",,677649,669352,2,3,"Top",,,,,455117,,,-3.941896670493698,-138.6875975309854,-4.036205566251621,12.902107280862554,32.39417818345473,-20.63801902656625,"3.49","1.69",,,,"94.6",2332,"6",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.52",,,,,,,,24,2,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",147,"0","-0.095"
"SI","2022-08-11","94.9","0.84","6.17","Valdez, Framber",666969,664285,,"swinging_strike",,,,,14,"Adolis Garcia singles on a ground ball to shortstop Jeremy Pena.   Ezequiel Duran to 3rd.    Bubba Thompson to 2nd.","R","R","L","HOU","TEX","S",,,0,0,2022,"1.36","0.63","0.21","1.06",,677649,669352,2,3,"Top",,,,,455117,,,-4.649247613170111,-137.84656337556515,-9.015743938533046,18.316896318179914,33.16817911162816,-22.17458004683979,"3.38","1.72",,,,"94",2221,"6.1",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.43",,,,,,,,24,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",139,"0","-0.061"
"FC","2022-08-11","84.3","0.88","6.05","Valdez, Framber",608369,664285,"strikeout","swinging_strike",,,,,4,"Corey Seager strikes out swinging.","R","L","L","HOU","TEX","S",2,,2,2,2022,"-0.15","-0.16","-0.54","2.34",,677649,669352,1,3,"Top",,,,,455117,,,-2.9737624026424916,-122.83738928249514,-1.9273232642213713,-0.9416427499604622,24.601839361848626,-33.66119119754252,"3.39","1.45",,,,"83.8",2764,"5.9",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.58",,,"0",1,0,0,,23,5,"Cutter",3,0,0,3,0,3,0,3,"Infield shift","Standard",319,"0.044","-0.385"
"FC","2022-08-11","86.3","0.82","6.03","Valdez, Framber",608369,664285,,"ball",,,,,13,"Corey Seager strikes out swinging.","R","L","L","HOU","TEX","B",,,1,2,2022,"-0.27","-0.22","-1.13","0.72",,677649,669352,1,3,"Top",,,,,455117,,,-4.04962073865978,-125.55050940372494,-5.93683501304766,-2.03702609598542,25.28775522799532,-33.474496411480004,"3.41","1.42",,,,"85.8",2719,"6",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.54",,,,,,,,23,4,"Cutter",3,0,0,3,0,3,0,3,"Infield shift","Standard",346,"0","0.06"
"FC","2022-08-11","83.9","0.91","6.02","Valdez, Framber",608369,664285,,"swinging_strike",,,,,13,"Corey Seager strikes out swinging.","R","L","L","HOU","TEX","S",,,1,1,2022,"-0.37","-0.33","-1.04","1.43",,677649,669352,1,3,"Top",,,,,455117,,,-3.762901656146666,-122.0965491497671,-3.533265566446948,-2.9079244966875906,25.14265739351033,-34.94235499969731,"3.39","1.45",,,,"83.2",2671,"5.9",662722,664285,455117,493329,514888,608324,665161,649557,676694,663656,"54.57",,,,,,,,23,3,"Cutter",3,0,0,3,0,3,0,3,"Infield shift","Standard",311,"0","-0.118"
